#Frame          test2   test2[Max]
    1032      16.2993      35.4804
    1033      16.4887      36.8737
    1034      16.4720      36.8145
    1035      16.2796      35.8070
    1036      16.2411      36.1548
    1037      16.3510      37.3731
    1038      16.4167      36.6654
    1039      16.4247      36.7779
    1040      16.4112      36.5722
    1041      16.3547      36.3625
    1042      16.3696      36.1106
    1043      16.3621      36.4491
    1044      16.2602      36.5744
    1045      16.2731      37.0100
    1046      16.3176      36.9126
    1047      16.3681      37.1790
    1048      16.2289      36.2640
    1049      16.3371      36.9148
    1050      16.4024      37.1989
    1051      16.3209      35.9682
    1052      16.4189      37.2635
    1053      16.3075      36.3486
    1054      16.2957      36.1619
    1055      16.4140      36.9338
    1056      16.2177      36.1141
    1057      16.2558      36.1174
    1058      16.3932      36.3524
    1059      16.3437      35.9155
    1060      16.3136      36.0764
    1061      16.3435      37.0884
    1062      16.4591      36.5827
    1063      16.2983      36.0202
    1064      16.2823      36.1179
