#Frame          test1   test1[Max]
    1448      15.7664      31.8444
    1449      15.7035      30.9217
    1450      15.6545      29.9954
    1451      15.6588      29.1391
    1452      15.6376      30.5656
    1453      15.6117      28.2167
    1454      15.6182      29.5129
    1455      15.6289      29.3883
    1456      15.7813      32.7908
    1457      15.5959      29.8419
    1458      15.7805      33.3916
    1459      15.6122      30.0256
    1460      15.6182      29.8841
    1461      15.8401      32.4150
    1462      15.6359      29.9846
    1463      15.6504      30.3038
    1464      15.8529      31.8699
    1465      15.7502      31.3033
    1466      15.6528      30.7177
    1467      15.7486      31.6289
    1468      15.7577      32.2648
    1469      15.7487      31.6931
    1470      15.7478      31.3324
    1471      15.8385      31.2836
    1472      15.6404      29.4940
    1473      15.8015      30.6333
    1474      15.7633      30.6715
    1475      15.7811      30.0952
    1476      15.8419      30.7233
    1477      15.7584      30.4693
    1478      15.7221      30.5199
    1479      15.5501      27.2090
    1480      15.7808      30.9142
    1481      15.6419      30.6449
    1482      15.6715      31.2988
    1483      15.5903      27.3893
    1484      15.6219      29.7533
    1485      15.6804      30.4182
    1486      15.6778      30.6474
    1487      15.7236      30.3147
    1488      15.6898      30.0325
    1489      15.7937      30.4592
    1490      15.6528      28.9286
    1491      15.6895      29.2745
    1492      15.6427      30.2697
    1493      15.7926      30.5368
    1494      15.6162      27.1659
    1495      15.8087      30.1404
    1496      15.8261      30.0586
    1497      15.6825      30.3440
    1498      15.6905      30.5360
    1499      15.6020      27.2417
    1500      15.6878      31.6381
    1501      15.8102      30.8912
    1502      15.7409      30.5768
    1503      15.7288      31.4091
    1504      15.8171      32.5550
    1505      15.7721      32.1528
    1506      15.6426      30.1666
    1507      15.7859      30.9674
    1508      15.6964      30.5901
    1509      15.6549      30.6293
    1510      15.6581      30.5041
    1511      15.7977      31.3253
    1512      15.8408      30.7895
    1513      15.8229      30.5275
    1514      15.6156      27.2515
    1515      15.7807      30.3586
    1516      15.7622      30.4118
    1517      15.7824      30.6423
    1518      15.7824      30.3865
    1519      15.7040      28.2314
    1520      15.8094      30.1202
    1521      15.6430      28.3638
    1522      15.8029      30.4395
    1523      15.6244      29.3122
    1524      15.7187      29.8396
    1525      15.7379      30.0652
    1526      15.7520      29.6338
    1527      15.7960      30.7166
    1528      15.6273      29.1451
    1529      15.7751      30.1221
    1530      15.7888      30.4054
    1531      15.6203      28.8256
    1532      15.6507      28.9373
    1533      15.7421      30.0944
    1534      15.6159      28.3776
    1535      15.6742      28.3378
    1536      15.7649      29.9445
    1537      15.6452      28.6777
    1538      15.6383      28.5373
    1539      15.6746      28.7265
    1540      15.7861      30.8639
    1541      15.7377      30.7287
    1542      15.7454      30.1607
    1543      15.7480      30.0542
    1544      15.7460      30.5533
    1545      15.7861      31.1563
    1546      15.7570      31.1333
    1547      15.8200      30.3155
    1548      15.7966      30.3842
    1549      15.6389      30.7552
    1550      15.8357      31.4237
    1551      15.6967      31.2733
    1552      15.8145      31.1230
    1553      15.8053      30.8534
    1554      15.6967      28.0212
    1555      15.6927      31.4328
    1556      15.7145      27.8449
    1557      15.7018      27.7255
    1558      15.7531      28.4532
    1559      15.5669      28.7964
    1560      15.6878      27.7665
    1561      15.8159      30.6853
    1562      15.8283      31.0043
    1563      15.8079      30.6594
    1564      15.7751      31.1873
    1565      15.7521      30.3460
    1566      15.7084      30.3705
    1567      15.6857      30.1431
    1568      15.7985      31.1747
    1569      15.7723      30.1672
    1570      15.7906      30.3958
    1571      15.7675      30.1544
    1572      15.7208      30.0374
    1573      15.7688      29.3808
    1574      15.7703      30.0318
    1575      15.7275      29.1093
    1576      15.7869      30.3406
    1577      15.8264      29.8083
    1578      15.7055      30.3715
    1579      15.7088      27.8887
    1580      15.7987      31.6161
    1581      15.7604      31.5210
    1582      15.8083      30.3455
    1583      15.6195      30.2118
    1584      15.6712      30.4658
    1585      15.8014      30.2616
    1586      15.6876      30.4809
    1587      15.7868      30.2946
    1588      15.7696      30.5604
    1589      15.8022      30.3040
    1590      15.7555      30.3413
    1591      15.6112      30.8394
    1592      15.7853      30.4049
    1593      15.8080      30.4839
    1594      15.8164      30.5684
    1595      15.7562      30.1194
    1596      15.7932      30.3941
    1597      15.7430      30.3947
    1598      15.7316      31.3597
    1599      15.6184      30.7536
    1600      15.7501      30.5841
    1601      15.6841      30.5808
    1602      15.7852      30.6119
    1603      15.8322      31.2434
    1604      15.7378      30.3894
    1605      15.6049      27.6747
    1606      15.7704      30.0281
    1607      15.6252      27.5647
    1608      15.6210      27.8147
    1609      15.8058      29.9897
    1610      15.6792      28.0284
    1611      15.6454      29.0010
    1612      15.7813      30.5842
    1613      15.8181      30.3323
    1614      15.8582      30.0221
    1615      15.7505      29.9140
    1616      15.8232      29.6791
    1617      15.7966      30.1106
    1618      15.8374      30.0598
    1619      15.7612      29.2818
    1620      15.7678      29.4663
    1621      15.8006      29.2179
    1622      15.7798      29.6699
    1623      15.8012      29.3905
    1624      15.8488      29.9195
    1625      15.8236      30.3002
    1626      15.6100      28.5479
    1627      15.6244      27.8931
    1628      15.8206      29.7208
    1629      15.8520      29.8920
    1630      15.7993      29.7445
    1631      15.5900      27.8763
    1632      15.7712      29.4496
    1633      15.8128      29.5482
    1634      15.6750      27.7970
    1635      15.7814      29.7844
    1636      15.5851      28.2884
    1637      15.7575      29.8200
    1638      15.8149      30.0451
    1639      15.6555      27.5231
    1640      15.5866      28.1012
    1641      15.7726      29.9036
    1642      15.7124      27.6337
    1643      15.6691      27.6323
    1644      15.7743      31.3866
    1645      15.5887      27.7121
    1646      15.7505      31.2693
    1647      15.7626      30.5901
    1648      15.8409      31.2444
    1649      15.8176      31.6674
    1650      15.6462      28.7792
    1651      15.6228      27.7917
    1652      15.8291      31.0409
    1653      15.6804      27.6729
    1654      15.7501      31.3065
    1655      15.5951      27.4745
    1656      15.6242      27.5218
    1657      15.6633      29.2210
    1658      15.6025      27.4483
    1659      15.6965      29.0720
    1660      15.7014      31.1385
    1661      15.6097      27.4993
    1662      15.7290      31.5799
    1663      15.5364      27.0157
    1664      15.5409      27.4184
    1665      15.7319      31.1444
    1666      15.5975      27.6390
    1667      15.6142      27.9814
    1668      15.7666      31.1304
    1669      15.7783      31.5857
    1670      15.6288      27.2758
    1671      15.5974      28.3864
    1672      15.5484      27.1208
    1673      15.7370      32.0864
    1674      15.5850      28.3758
    1675      15.7113      30.7274
    1676      15.5802      28.8104
    1677      15.5859      26.7484
    1678      15.5766      26.6133
    1679      15.6161      28.2181
    1680      15.5682      27.8011
    1681      15.7538      30.8217
    1682      15.7676      32.2929
    1683      15.6859      27.7362
    1684      15.5835      27.6221
    1685      15.6724      27.8491
    1686      15.5973      27.5727
    1687      15.7682      32.5496
    1688      15.6235      27.3875
    1689      15.7415      32.5816
    1690      15.5746      28.3725
    1691      15.5413      26.9169
    1692      15.5564      27.5115
    1693      15.6455      28.1691
    1694      15.6200      27.9107
    1695      15.5765      27.9732
    1696      15.6236      26.9308
    1697      15.6070      27.3027
    1698      15.5984      27.5419
    1699      15.6272      27.5739
    1700      15.7181      32.0524
    1701      15.7218      31.3629
    1702      15.7053      31.5247
    1703      15.7432      32.2141
    1704      15.7529      31.7317
    1705      15.5728      28.5472
    1706      15.5563      27.0241
    1707      15.5569      26.7798
    1708      15.5102      26.6027
    1709      15.5178      27.0597
    1710      15.7274      31.7759
    1711      15.7414      31.7522
    1712      15.6244      27.4383
    1713      15.6816      27.4567
    1714      15.6574      27.7093
    1715      15.7684      32.4113
    1716      15.6804      27.7362
    1717      15.7073      32.1721
    1718      15.6667      27.8338
    1719      15.7728      33.0541
    1720      15.5874      27.0146
    1721      15.5565      26.9689
    1722      15.6925      27.2062
    1723      15.7670      32.8808
    1724      15.7943      33.6375
    1725      15.7160      27.4896
    1726      15.8125      33.0915
    1727      15.6252      28.8934
    1728      15.5547      26.7359
    1729      15.6087      26.7760
    1730      15.7470      33.6608
    1731      15.5755      27.4294
    1732      15.5938      26.8904
    1733      15.6364      27.8226
    1734      15.5843      27.0055
    1735      15.7063      32.1831
    1736      15.7080      32.1318
    1737      15.6135      26.9110
    1738      15.7378      32.3412
    1739      15.7460      32.5174
    1740      15.7415      32.1624
    1741      15.7610      32.0201
    1742      15.6444      27.5224
    1743      15.6146      28.1243
    1744      15.5948      28.1142
    1745      15.6306      28.0688
    1746      15.6148      28.0002
    1747      15.5751      27.3315
    1748      15.6398      27.6870
    1749      15.6235      27.7603
    1750      15.6285      28.1181
    1751      15.6355      28.1666
    1752      15.5307      27.2499
    1753      15.5548      27.5722
    1754      15.6333      28.2868
    1755      15.5956      27.2000
    1756      15.6772      28.0194
    1757      15.6291      27.6600
    1758      15.5679      27.7378
    1759      15.7089      28.8387
    1760      15.7335      29.1799
    1761      15.6121      27.4138
    1762      15.6358      27.8088
    1763      15.6770      27.7587
    1764      15.6881      29.9058
    1765      15.7256      29.5938
    1766      15.5154      26.7431
    1767      15.7091      29.8499
    1768      15.6937      29.7816
    1769      15.6552      27.2856
    1770      15.6891      29.4055
    1771      15.6576      29.4037
    1772      15.6372      27.4993
    1773      15.6882      29.8875
    1774      15.6320      27.6601
    1775      15.6671      28.5090
    1776      15.6549      27.4921
    1777      15.6351      27.4910
    1778      15.5833      27.3625
    1779      15.7035      29.1348
    1780      15.8099      34.3515
    1781      15.7270      29.2075
    1782      15.7396      29.6064
    1783      15.6197      27.3564
    1784      15.7258      28.7584
    1785      15.5852      27.3067
    1786      15.6917      28.2298
    1787      15.6930      28.1306
    1788      15.5827      27.3209
    1789      15.5987      27.0473
    1790      15.6064      27.2024
    1791      15.5815      27.4821
    1792      15.5399      27.2983
    1793      15.5754      27.5132
    1794      15.7402      29.1637
    1795      15.6829      28.8125
    1796      15.5714      27.0834
    1797      15.5697      27.4153
    1798      15.6870      28.7456
    1799      15.6499      29.3749
    1800      15.5851      27.3538
    1801      15.5335      27.1508
    1802      15.8708      27.9484
    1803      15.6485      27.4564
    1804      15.6314      27.4577
    1805      15.6364      27.2072
    1806      15.6127      27.6050
    1807      15.5742      27.3409
    1808      15.5494      27.3605
    1809      15.5901      27.3498
    1810      15.6107      27.0930
    1811      15.5752      27.3015
    1812      15.8387      28.0106
    1813      15.5772      27.0724
    1814      15.7928      28.0239
    1815      15.7816      27.7203
    1816      15.6287      27.2803
    1817      15.6190      27.4333
    1818      15.7522      27.9422
    1819      15.8169      27.2603
    1820      15.6347      26.9486
    1821      15.7840      28.0274
    1822      15.5834      27.1908
    1823      15.6111      27.0430
    1824      15.6501      27.2622
    1825      15.6574      27.7544
    1826      15.5806      27.4872
    1827      15.6599      28.5235
    1828      15.6248      28.2177
    1829      15.6765      28.9339
    1830      15.7961      27.5819
    1831      15.7413      31.2626
    1832      15.8047      27.8836
    1833      15.7137      27.7443
    1834      15.6126      26.9619
    1835      15.6040      27.2347
    1836      15.5668      27.0640
    1837      15.8194      27.7300
    1838      15.6190      28.8481
    1839      15.6108      27.6291
    1840      15.6224      28.8845
    1841      15.6550      27.6771
    1842      15.7233      27.3149
    1843      15.7510      27.5145
    1844      15.8018      27.8858
    1845      15.7073      27.2585
    1846      15.7206      27.5474
    1847      15.6521      27.0569
    1848      15.6769      28.0940
    1849      15.6492      27.2978
    1850      15.6487      27.1957
    1851      15.7019      28.6106
    1852      15.6619      29.2274
    1853      15.7682      31.5101
    1854      15.7638      31.6667
    1855      15.6235      27.5803
    1856      15.5993      27.2170
    1857      15.7729      32.0545
    1858      15.8167      32.3471
    1859      15.7058      28.5575
    1860      15.7241      29.2522
    1861      15.7148      28.9114
    1862      15.7778      31.4211
    1863      15.7097      28.6904
    1864      15.6435      27.5056
    1865      15.7825      31.2802
    1866      15.7619      32.4120
    1867      15.5660      27.0257
    1868      15.7194      31.3854
    1869      15.7472      31.1857
    1870      15.7211      28.6292
    1871      15.6696      28.5176
    1872      15.6855      28.3668
    1873      15.5942      28.3352
    1874      15.7111      31.2848
    1875      15.6069      27.4808
    1876      15.6363      27.6924
    1877      15.5894      27.6903
    1878      15.6202      27.8216
    1879      15.7924      32.3606
    1880      15.6172      28.8319
    1881      15.6354      28.5456
    1882      15.5929      27.8061
    1883      15.6462      28.7075
    1884      15.6384      28.2177
    1885      15.6333      29.1688
    1886      15.5381      27.5385
    1887      15.6350      27.3941
    1888      15.6303      28.4526
    1889      15.4974      27.3512
    1890      15.5592      27.7103
    1891      15.5883      28.5224
    1892      15.8123      31.0308
    1893      15.7430      30.2475
    1894      15.8010      31.4160
    1895      15.7686      32.0046
    1896      15.7865      31.3433
    1897      15.7542      31.4395
    1898      15.7720      32.0204
    1899      15.7770      31.9384
    1900      15.6756      27.6130
    1901      15.7490      30.6377
    1902      15.6618      27.6893
    1903      15.7124      30.2541
    1904      15.7727      28.2560
    1905      15.6005      28.8629
    1906      15.6363      28.9091
    1907      15.7854      33.9551
    1908      15.6800      27.5564
    1909      15.7931      33.3341
    1910      15.7557      32.9979
    1911      15.7455      33.1399
    1912      15.6126      28.7323
    1913      15.6270      28.2884
    1914      15.8519      32.7073
    1915      15.7225      32.5738
    1916      15.6764      27.2155
    1917      15.6775      27.2236
    1918      15.7365      31.3914
    1919      15.6690      27.6020
    1920      15.5782      28.1699
    1921      15.6594      28.5819
    1922      15.6086      28.1819
    1923      15.7629      31.4626
    1924      15.6064      28.2729
    1925      15.6174      28.7235
    1926      15.7861      31.8319
    1927      15.6464      28.3556
    1928      15.8000      32.3948
    1929      15.7639      32.5260
    1930      15.7858      32.8074
    1931      15.8068      32.7163
    1932      15.7746      32.8079
    1933      15.8419      31.9100
    1934      15.8190      33.6708
    1935      15.7921      33.3125
    1936      15.8235      33.2569
    1937      15.6447      27.3017
    1938      15.6914      27.6435
    1939      15.7851      33.2202
    1940      15.6650      27.6842
    1941      15.8571      33.2485
    1942      15.8348      33.5093
    1943      15.7944      33.0348
    1944      15.5645      27.8280
    1945      15.7581      33.8080
    1946      15.6064      27.7987
    1947      15.7614      33.3128
    1948      15.5875      27.5031
    1949      15.5540      27.0562
    1950      15.8002      33.4361
    1951      15.5708      26.8527
    1952      15.7756      32.6788
    1953      15.7826      32.1092
    1954      15.8304      32.4906
    1955      15.5934      27.6607
    1956      15.8475      32.4877
    1957      15.6116      28.6134
    1958      15.8540      32.2985
    1959      15.8461      32.8640
    1960      15.8315      33.1943
    1961      15.8184      32.5575
    1962      15.8291      32.8728
    1963      15.6549      29.1493
    1964      15.6425      28.6766
    1965      15.5982      29.0435
    1966      15.5585      26.5514
    1967      15.6061      26.6447
    1968      15.6091      27.3562
    1969      15.6328      26.9423
    1970      15.6330      28.6175
    1971      15.6778      29.0917
    1972      15.6115      27.6037
    1973      15.6013      27.1186
    1974      15.7798      30.8916
    1975      15.8057      31.1260
    1976      15.6928      28.1452
    1977      15.6695      28.5330
    1978      15.6564      28.0281
    1979      15.7461      31.2181
    1980      15.8015      30.2048
    1981      15.7027      28.2240
    1982      15.8305      30.8381
    1983      15.6414      28.3238
    1984      15.6069      27.3166
    1985      15.7882      30.3901
    1986      15.5666      27.7367
    1987      15.6154      27.9515
    1988      15.6161      27.6332
    1989      15.6486      27.9324
    1990      15.6716      27.8131
    1991      15.6519      27.0392
    1992      15.6273      26.9634
    1993      15.6012      28.4662
    1994      15.6484      28.3190
    1995      15.7814      30.7764
    1996      15.7188      30.3371
    1997      15.7410      30.8882
    1998      15.6672      30.0070
    1999      15.6529      27.0290
    2000      15.5587      27.3025
    2001      15.5331      26.8116
    2002      15.5316      26.6482
    2003      15.5840      27.3959
    2004      15.6956      29.8514
    2005      15.6773      27.2502
    2006      15.7131      30.4647
    2007      15.7135      29.8335
    2008      15.7665      29.8795
    2009      15.7564      29.7189
    2010      15.7388      30.0299
    2011      15.7528      29.6648
    2012      15.7743      29.6551
    2013      15.5215      27.5857
    2014      15.5255      27.4931
    2015      15.7836      30.1139
    2016      15.7672      29.5794
    2017      15.6313      27.7704
    2018      15.6911      29.0492
    2019      15.7284      30.5095
    2020      15.7495      30.6715
    2021      15.6200      28.5383
    2022      15.6534      28.7868
    2023      15.7129      28.7227
    2024      15.6765      29.2824
    2025      15.8162      29.0047
    2026      15.6349      29.4155
    2027      15.7405      30.8376
    2028      15.6156      28.3827
    2029      15.6555      26.9883
    2030      15.6235      28.6619
    2031      15.6365      27.4249
    2032      15.6394      27.3644
    2033      15.8115      30.4688
    2034      15.8057      29.7227
    2035      15.6006      27.4663
    2036      15.6240      27.9678
    2037      15.7909      30.4509
    2038      15.5172      27.1099
    2039      15.6544      27.6261
    2040      15.6355      27.5701
    2041      15.7328      28.8960
    2042      15.5962      27.4643
    2043      15.6507      27.3611
    2044      15.6071      26.9012
    2045      15.5123      27.3922
    2046      15.5549      27.2569
    2047      15.5826      27.0977
    2048      15.6437      27.0331
    2049      15.6318      28.4367
    2050      15.6440      28.2379
    2051      15.6160      27.7701
    2052      15.7300      29.6393
    2053      15.7454      28.9029
    2054      15.7738      29.9567
    2055      15.6165      27.1877
    2056      15.5761      27.3594
    2057      15.6015      27.8628
    2058      15.6415      27.3591
    2059      15.5460      27.2466
    2060      15.6499      27.6280
    2061      15.6123      27.4493
    2062      15.6443      27.5559
    2063      15.6009      27.3931
    2064      15.6535      27.7097
    2065      15.6270      27.5977
    2066      15.6903      28.4418
    2067      15.6279      28.0749
    2068      15.6162      27.3626
    2069      15.6466      27.7705
    2070      15.5626      27.6278
    2071      15.6069      27.7746
    2072      15.6265      27.7301
    2073      15.7032      28.3032
    2074      15.6836      27.7609
    2075      15.5650      27.2009
    2076      15.6511      27.8967
    2077      15.6299      27.2199
    2078      15.5820      27.2313
    2079      15.6130      27.6121
    2080      15.5854      26.7544
    2081      15.5649      26.5718
    2082      15.5710      27.1835
    2083      15.6450      26.8225
    2084      15.6654      27.4277
    2085      15.6458      27.6370
    2086      15.6323      27.3526
    2087      15.6630      27.4894
    2088      15.6539      27.3430
    2089      15.6768      27.6386
    2090      15.6283      27.1206
    2091      15.7032      27.6972
    2092      15.6558      27.5790
    2093      15.6510      27.7067
    2094      15.6246      27.5499
    2095      15.6420      27.9614
    2096      15.6255      27.8448
    2097      15.6040      28.3876
    2098      15.6047      27.5912
    2099      15.6224      27.5429
    2100      15.6430      27.2544
    2101      15.5919      26.8785
    2102      15.6444      26.7151
    2103      15.6280      27.3172
    2104      15.6643      26.8238
    2105      15.6085      27.0456
    2106      15.5898      27.3343
    2107      15.6032      27.1071
    2108      15.6452      27.4963
    2109      15.5837      26.9039
    2110      15.6060      26.9560
    2111      15.6577      27.3464
    2112      15.6438      27.8275
    2113      15.6213      27.7742
    2114      15.8102      30.5560
    2115      15.6530      26.9359
    2116      15.7685      30.5528
    2117      15.8116      31.1732
    2118      15.7824      29.9919
    2119      15.8914      30.0644
    2120      15.8585      30.0454
    2121      15.6551      28.0592
    2122      15.7940      30.1261
    2123      15.6745      27.3512
    2124      15.6630      27.7616
    2125      15.8275      31.4299
    2126      15.7459      28.9742
    2127      15.7239      28.8619
    2128      15.6840      27.4362
    2129      15.8048      29.0754
    2130      15.7455      28.5927
    2131      15.6732      27.7067
    2132      15.6777      27.7489
    2133      15.6788      26.9906
    2134      15.6992      29.0740
    2135      15.6497      27.3947
    2136      15.5819      27.5600
    2137      15.6300      27.2732
    2138      15.6500      27.6011
    2139      15.6001      27.5437
    2140      15.6303      27.8841
    2141      15.6161      27.2010
    2142      15.5825      27.7240
    2143      15.5896      27.3681
    2144      15.5882      27.5951
    2145      15.6085      27.4796
    2146      15.6426      27.3433
    2147      15.6393      27.4444
    2148      15.7685      28.0968
    2149      15.7839      28.0898
    2150      15.7702      28.8513
    2151      15.7836      28.8394
    2152      15.5896      27.0141
    2153      15.5743      27.0074
    2154      15.8134      28.9095
    2155      15.8422      30.1145
    2156      15.8191      29.8747
    2157      15.7810      30.0127
    2158      15.8334      30.9744
    2159      15.8363      31.3544
    2160      15.8431      31.6855
    2161      15.6394      27.5983
    2162      15.6254      27.1520
    2163      15.6724      27.3372
    2164      15.8741      30.9784
    2165      15.6550      27.5843
    2166      15.8122      32.8803
    2167      15.8826      33.6286
    2168      15.7316      27.7390
    2169      15.7198      27.9195
    2170      15.6983      27.9693
    2171      15.7098      28.1850
    2172      15.7938      31.3689
    2173      15.8155      31.3236
    2174      15.8445      31.1807
    2175      15.7802      31.0572
    2176      15.6594      27.7835
    2177      15.7747      30.8789
    2178      15.6415      26.8452
    2179      15.7326      27.8108
    2180      15.7008      27.9131
    2181      15.5896      27.4103
    2182      15.6239      26.7910
    2183      15.7077      27.5986
    2184      15.7902      28.6299
    2185      15.7916      29.4380
    2186      15.8312      29.7619
    2187      15.5930      27.6886
    2188      15.8640      30.2441
    2189      15.6107      27.0202
    2190      15.8484      31.7155
    2191      15.8257      31.9365
    2192      15.6740      27.6475
    2193      15.7988      32.5070
    2194      15.5894      27.3427
    2195      15.6196      27.1034
    2196      15.8049      31.8750
    2197      15.6497      26.9539
    2198      15.6618      27.4139
    2199      15.6427      27.7409
    2200      15.7431      27.8580
    2201      15.6606      26.9007
    2202      15.7851      29.9643
    2203      15.7635      31.4575
    2204      15.7488      30.3176
    2205      15.8210      30.7197
    2206      15.6875      27.7978
    2207      15.7014      27.8313
    2208      15.6928      27.7584
    2209      15.6341      27.4901
    2210      15.6236      27.0767
    2211      15.7016      27.5495
    2212      15.7182      27.7014
    2213      15.6716      29.6356
    2214      15.7066      27.6861
    2215      15.7925      30.9802
    2216      15.6160      27.1289
    2217      15.8547      31.5825
    2218      15.6702      26.6603
    2219      15.8557      30.9240
    2220      15.6194      27.0619
    2221      15.6104      26.7636
    2222      15.5917      27.2389
    2223      15.6047      27.3746
    2224      15.6064      26.9984
    2225      15.6406      27.4539
    2226      15.5841      27.4583
    2227      15.5868      27.2818
    2228      15.7918      30.7533
    2229      15.7889      30.5429
    2230      15.7710      30.7691
    2231      15.6196      27.4804
    2232      15.6000      27.5730
    2233      15.7816      27.9268
    2234      15.5839      27.5119
    2235      15.7588      28.6424
    2236      15.7137      27.4799
    2237      15.5892      27.0897
    2238      15.6084      28.2672
    2239      15.5534      28.4318
    2240      15.8681      34.7046
    2241      15.6180      27.0009
    2242      15.6442      26.8909
    2243      15.6219      27.5414
    2244      15.6083      27.3038
    2245      15.6272      27.0851
    2246      15.6917      27.9337
    2247      15.6148      27.8683
    2248      15.6758      27.8455
    2249      15.7440      27.4715
    2250      15.6550      27.6920
    2251      15.6695      27.9541
    2252      15.7243      27.9064
    2253      15.5480      27.0016
    2254      15.6792      27.4967
    2255      15.6084      27.7788
    2256      15.5814      27.4553
    2257      15.6985      28.0076
    2258      15.6867      27.3180
    2259      15.5560      27.3595
    2260      15.6551      27.3049
    2261      15.5990      27.2751
    2262      15.6175      29.0326
    2263      15.6723      26.7360
    2264      15.6953      27.8865
    2265      15.6735      27.2127
    2266      15.6243      27.0370
    2267      15.6816      27.8751
    2268      15.6518      27.1191
    2269      15.6528      28.0873
    2270      15.6054      26.9830
    2271      15.7844      28.0006
    2272      15.5924      27.7561
    2273      15.5994      28.3519
    2274      15.7239      27.5097
    2275      15.7664      28.3166
    2276      15.8103      27.8875
    2277      15.8234      28.2730
    2278      15.7883      28.1443
    2279      15.7743      27.9669
    2280      15.7778      27.6868
    2281      15.5988      27.7909
    2282      15.5881      28.0268
    2283      15.6435      27.7667
    2284      15.7441      28.0502
    2285      15.6256      27.3316
    2286      15.6104      27.4969
    2287      15.6274      27.5984
    2288      15.8553      29.0491
    2289      15.7852      29.4357
    2290      15.8231      29.5051
    2291      15.6109      28.8028
    2292      15.5717      27.0896
    2293      15.5704      27.2844
    2294      15.8315      27.9841
    2295      15.7955      27.7499
    2296      15.5868      27.1342
    2297      15.6299      26.9461
    2298      15.6671      27.1440
    2299      15.5761      26.9592
    2300      15.6959      27.3020
    2301      15.6478      26.9088
    2302      15.7357      27.9571
    2303      15.6292      27.3216
    2304      15.7036      27.3623
    2305      15.7396      28.8998
    2306      15.7468      27.8810
    2307      15.7441      27.8843
    2308      15.7018      27.5060
    2309      15.5613      26.8130
    2310      15.6645      26.9174
    2311      15.7279      27.7574
    2312      15.7336      27.7014
    2313      15.7536      27.7686
    2314      15.6115      26.9421
    2315      15.6250      27.0034
    2316      15.7066      27.8377
    2317      15.6256      26.7770
    2318      15.6547      27.2185
    2319      15.6140      27.1574
    2320      15.6492      27.1537
    2321      15.6525      27.1411
    2322      15.6191      26.8500
    2323      15.5923      26.5683
    2324      15.5623      27.2019
    2325      15.6012      27.7888
    2326      15.5639      27.3419
    2327      15.6078      26.9995
    2328      15.7266      27.3271
    2329      15.7341      27.4651
    2330      15.7363      27.9136
    2331      15.7350      27.4856
    2332      15.6946      27.7507
    2333      15.7168      27.6351
    2334      15.6798      27.3929
    2335      15.7105      27.8342
    2336      15.5723      27.4327
    2337      15.5922      28.0453
    2338      15.6477      27.6360
    2339      15.6200      27.4700
    2340      15.6880      27.0629
    2341      15.7799      28.1002
    2342      15.5288      27.3571
    2343      15.5529      27.2248
    2344      15.6226      27.2265
    2345      15.7982      28.2818
    2346      15.7099      27.9676
    2347      15.5930      27.5625
    2348      15.5499      27.0319
    2349      15.7487      27.6420
    2350      15.7469      27.6342
    2351      15.7528      27.8265
    2352      15.7680      28.1422
    2353      15.7175      27.8946
    2354      15.7421      28.0252
    2355      15.7345      27.5449
    2356      15.7454      28.1390
    2357      15.7967      28.3787
    2358      15.5658      26.8746
    2359      15.7246      28.1250
    2360      15.7662      28.2610
    2361      15.7712      28.4806
    2362      15.7651      27.9529
    2363      15.6923      28.4109
    2364      15.5616      27.0233
    2365      15.7652      28.2864
    2366      15.5469      27.2238
    2367      15.7134      28.2939
    2368      15.7044      28.5212
    2369      15.7403      28.1582
    2370      15.6420      28.7412
    2371      15.5468      27.0019
    2372      15.7164      28.4945
    2373      15.6584      28.7568
    2374      15.6454      30.0933
    2375      15.5340      27.1134
    2376      15.6562      27.4136
    2377      15.7160      28.0790
    2378      15.5986      27.4506
    2379      15.6220      27.2595
    2380      15.7049      28.2647
    2381      15.5889      27.7005
    2382      15.5938      27.5604
    2383      15.6089      27.6698
    2384      15.6969      27.5761
    2385      15.6337      28.1136
    2386      15.6706      27.2619
    2387      15.6469      27.1648
    2388      15.6863      28.1690
    2389      15.6578      27.9084
    2390      15.6473      28.3186
    2391      15.6576      27.6900
    2392      15.5889      27.6512
    2393      15.6666      27.8585
    2394      15.5932      28.1985
    2395      15.6432      27.7625
    2396      15.6373      28.0389
    2397      15.5710      28.3848
    2398      15.7158      27.9228
    2399      15.6864      27.6609
    2400      15.6253      27.0481
    2401      15.6776      28.3295
    2402      15.5955      26.6907
    2403      15.6908      28.2542
    2404      15.6968      27.2107
    2405      15.5952      27.8994
    2406      15.5939      27.9387
    2407      15.5932      28.0842
    2408      15.6708      28.1215
    2409      15.7037      28.1831
    2410      15.6840      26.6302
    2411      15.5696      27.7193
    2412      15.6064      28.0441
    2413      15.5982      26.6645
    2414      15.6406      26.8609
    2415      15.5741      27.9100
    2416      15.6244      27.2024
    2417      15.6735      28.2660
    2418      15.6940      27.8479
    2419      15.6656      28.2584
    2420      15.7091      27.2177
    2421      15.6477      26.8916
    2422      15.6973      26.9744
    2423      15.6689      27.2099
    2424      15.6507      27.1159
    2425      15.7358      33.6314
    2426      15.6222      27.3922
    2427      15.6861      27.3682
    2428      15.6818      27.5665
    2429      15.6355      27.3930
    2430      15.6440      27.3123
    2431      15.6963      27.9886
    2432      15.6214      27.5720
    2433      15.6785      27.5754
    2434      15.6344      27.6551
    2435      15.6650      27.7629
    2436      15.7488      28.3601
    2437      15.7398      28.4382
    2438      15.7294      28.2112
    2439      15.7292      27.8810
    2440      15.6378      27.4845
    2441      15.6997      28.3214
    2442      15.6996      28.0020
    2443      15.7072      27.5163
    2444      15.7002      27.6605
    2445      15.6836      28.2769
