#Frame          test1   test1[Max]
    1524       7.5840      12.3321
    1525       7.4890      11.9286
    1526       7.4496      12.2605
    1527       7.4893      11.9335
    1528       7.7665      12.5921
    1529       7.5394      12.0260
    1530       7.5847      12.2989
    1531       7.6878      12.8977
    1532       7.6883      12.2734
    1533       7.5481      12.1372
    1534       7.8409      12.4407
    1535       7.6829      12.7023
    1536       7.3963      12.0088
    1537       7.7051      12.3819
    1538       7.6929      12.7742
    1539       7.7111      12.6947
    1540       7.4489      12.5198
    1541       7.4208      12.2144
    1542       7.3964      11.9308
    1543       7.4708      11.9121
    1544       7.4941      11.8104
    1545       7.6308      12.0796
    1546       7.4923      12.1926
    1547       7.6549      12.4103
    1548       7.4820      12.3157
    1549       7.3266      12.2236
    1550       7.3815      12.2129
    1551       7.1961      12.1973
    1552       7.3640      11.6636
    1553       7.3764      12.3130
    1554       7.5430      13.0612
    1555       7.1436      11.8483
    1556       7.8220      13.5629
    1557       7.8305      13.7909
    1558       7.6877      13.6339
    1559       7.7379      12.6518
    1560       7.6168      13.6247
    1561       7.3056      12.3630
    1562       7.3828      12.4446
    1563       7.4132      12.0166
    1564       7.4237      11.5357
    1565       7.3231      12.0959
    1566       7.2719      12.4787
    1567       7.2924      11.7875
    1568       7.5653      12.2176
    1569       7.3162      12.0463
    1570       7.2728      12.2819
    1571       7.2086      11.9452
    1572       7.2823      11.8317
    1573       7.2916      12.0158
    1574       7.2771      11.9886
    1575       7.6827      14.3520
    1576       7.2580      12.2849
    1577       7.2593      12.0381
    1578       7.7413      12.8999
    1579       7.7197      14.2282
    1580       7.7324      12.5695
    1581       7.7173      12.6067
    1582       7.4695      12.0200
    1583       7.2246      12.0564
    1584       7.3286      11.9373
    1585       7.4127      12.2630
    1586       7.3231      11.9494
    1587       7.2233      11.8950
    1588       7.2733      12.0633
    1589       7.3694      11.9905
    1590       7.3848      11.9994
    1591       7.4248      11.9623
    1592       7.3316      12.0661
    1593       7.3588      11.6395
    1594       7.2756      12.1167
    1595       7.2844      12.2315
    1596       7.3254      11.8469
    1597       7.3361      12.0503
    1598       7.2549      11.9848
    1599       7.3648      12.0524
    1600       7.2452      12.1100
    1601       7.3460      11.8779
    1602       7.2524      12.1259
    1603       7.4113      12.0292
    1604       7.3026      11.9064
    1605       7.4465      13.0373
    1606       7.3574      12.1947
    1607       7.4513      12.7476
    1608       7.4745      13.0385
    1609       7.2823      11.9632
    1610       7.4615      12.9424
    1611       7.6364      12.5197
    1612       7.2564      12.1660
    1613       7.3583      12.1255
    1614       7.3953      12.1901
    1615       7.3836      12.1081
    1616       7.3581      11.8564
    1617       7.3248      11.8034
    1618       7.2429      12.0143
    1619       7.2193      11.9871
    1620       7.1536      11.9953
    1621       7.2697      11.4386
    1622       7.3069      11.3885
    1623       7.2154      11.8146
    1624       7.3283      12.2940
    1625       7.3570      11.9562
    1626       7.7538      12.5874
    1627       7.7401      12.9028
    1628       7.2530      11.6905
    1629       7.2711      12.1160
    1630       7.2574      12.0357
    1631       7.6507      12.2623
    1632       7.2972      12.1677
    1633       7.4048      12.6081
    1634       7.4727      12.6207
    1635       7.3728      11.9223
    1636       7.6874      12.7133
    1637       7.2835      11.6665
    1638       7.3100      11.6815
    1639       7.5783      12.5566
    1640       7.6856      12.5369
    1641       7.3264      12.0862
    1642       7.6459      12.6141
    1643       7.6798      12.4003
    1644       7.3702      12.1590
    1645       7.7800      12.7615
    1646       7.3645      11.6996
    1647       7.4160      12.0894
    1648       7.4178      11.3227
    1649       7.3691      11.7691
    1650       7.7598      12.7448
    1651       7.6234      12.2472
    1652       7.4006      11.8230
    1653       7.6562      13.2052
    1654       7.4668      11.8465
    1655       7.5224      12.7908
    1656       7.6692      13.0191
    1657       7.3935      11.8040
    1658       7.5619      13.2534
    1659       7.3412      12.1379
    1660       7.4407      12.2267
    1661       7.5676      12.9292
    1662       7.3899      12.0266
    1663       7.3643      11.9293
    1664       7.7739      12.1827
    1665       7.3776      11.9809
    1666       7.3046      12.6133
    1667       7.3476      12.1864
    1668       7.4415      11.9896
    1669       7.4701      11.8634
    1670       7.2474      11.6538
    1671       7.8359      12.6933
    1672       7.2318      11.6332
    1673       7.5404      11.6951
    1674       7.7857      12.7297
    1675       7.3576      12.1077
    1676       7.7377      12.6277
    1677       7.3249      11.9062
    1678       7.4736      11.2662
    1679       7.7116      12.4283
    1680       7.6578      12.4830
    1681       7.3210      11.9151
    1682       7.4798      12.0805
    1683       7.7875      12.9766
    1684       7.5591      12.3478
    1685       7.6034      12.4763
    1686       7.6181      12.9049
    1687       7.3135      12.1668
    1688       7.6073      12.6322
    1689       7.4815      12.1461
    1690       7.7088      12.5861
    1691       7.1536      12.0590
    1692       7.2268      11.9205
    1693       7.6945      12.2392
    1694       7.6795      11.8490
    1695       7.6609      12.7205
    1696       7.5701      13.2804
    1697       7.6625      13.6979
    1698       7.2104      11.9826
    1699       7.2275      11.6941
    1700       7.3322      11.4198
    1701       7.3350      12.1420
    1702       7.3640      12.2569
    1703       7.3627      11.9403
    1704       7.3808      12.2961
    1705       7.7352      12.9874
    1706       7.2001      12.0589
    1707       7.3267      12.4403
    1708       7.2640      11.5026
    1709       7.2349      12.3904
    1710       7.5217      12.3380
    1711       7.4957      12.0118
    1712       7.6997      13.2745
    1713       7.7071      12.7772
    1714       7.8980      12.6317
    1715       7.4697      12.2455
    1716       7.5953      12.0746
    1717       7.4232      11.3482
    1718       7.7355      12.3163
    1719       7.4763      12.5490
    1720       7.4866      11.9539
    1721       7.5993      11.5625
    1722       7.6589      12.4152
    1723       7.5426      12.1717
    1724       7.4551      11.6243
    1725       7.6164      12.2908
    1726       7.6123      12.0525
    1727       7.7035      11.8062
    1728       7.4213      11.5040
    1729       7.4250      11.3443
    1730       7.6849      12.3257
    1731       7.1568      11.8677
    1732       7.3552      11.6276
    1733       7.6786      12.4084
    1734       7.4763      11.6952
    1735       7.6437      12.3541
    1736       7.5320      12.2673
    1737       7.3827      11.3678
    1738       7.4775      12.0141
    1739       7.5468      11.7101
    1740       7.6565      12.1935
    1741       7.7019      12.2072
    1742       7.8952      12.2820
    1743       7.8696      12.6767
    1744       7.8551      12.8075
    1745       7.7353      12.4935
    1746       7.8230      12.4258
    1747       7.6638      12.5419
    1748       7.6688      12.5859
    1749       7.8166      12.3751
    1750       7.7730      12.4869
    1751       7.7232      12.4849
    1752       7.2151      12.1230
    1753       7.2529      11.9655
    1754       7.5760      12.2166
    1755       7.2062      11.7934
    1756       7.6558      12.3611
    1757       7.6330      12.1698
    1758       7.6598      11.8624
    1759       7.6648      12.4355
    1760       7.7377      12.3614
    1761       7.6753      12.0870
    1762       7.4755      11.9646
    1763       7.5410      12.1393
    1764       7.6099      11.9148
    1765       7.6799      12.1002
    1766       7.3457      11.2254
    1767       7.7102      12.4500
    1768       7.7257      12.8680
    1769       7.6214      11.8261
    1770       7.7089      12.5415
    1771       7.6769      11.9749
    1772       7.7496      12.1875
    1773       7.6097      11.9033
    1774       7.3550      12.6314
    1775       7.6641      12.0457
    1776       7.6667      12.0409
    1777       7.5784      11.9714
    1778       7.3803      12.2949
    1779       7.6943      12.1988
    1780       7.4720      12.1133
    1781       7.7677      12.8394
    1782       7.6585      12.1832
    1783       7.4522      11.7316
    1784       7.6726      11.9870
    1785       7.5143      11.6067
    1786       7.7684      12.8401
    1787       7.6773      12.2245
    1788       7.5557      11.6586
    1789       7.1879      11.8230
    1790       7.3354      12.5952
    1791       7.6758      12.5903
    1792       7.2216      12.0804
    1793       7.5305      12.5010
    1794       7.7358      12.2515
    1795       7.6506      12.6625
    1796       7.2994      12.1696
    1797       7.3449      12.5297
    1798       7.8113      12.5383
    1799       7.8382      12.5242
    1800       7.3429      12.0907
    1801       7.3312      12.2360
    1802       7.6922      12.7123
    1803       7.6254      11.8535
    1804       7.4368      12.0144
    1805       7.5273      12.0893
    1806       7.6132      12.3257
    1807       7.5465      12.0320
    1808       7.2103      11.7038
    1809       7.5695      12.6071
    1810       7.5743      12.3713
    1811       7.2772      12.6308
    1812       7.5591      12.6189
    1813       7.6233      12.1005
    1814       7.6293      12.0794
    1815       7.6901      12.4455
    1816       7.5528      12.3144
    1817       7.5888      12.4708
    1818       7.4957      12.1389
    1819       7.5985      12.4513
    1820       7.5718      11.9723
    1821       7.6792      12.3663
    1822       7.6962      12.2942
    1823       7.6805      12.2355
    1824       7.7765      12.7874
    1825       7.7528      12.7050
    1826       7.6284      11.9474
    1827       7.7446      12.6145
    1828       7.6287      12.5620
    1829       7.6835      12.8930
    1830       7.6872      12.9413
    1831       7.5226      11.8270
    1832       7.6875      12.8149
    1833       7.6048      12.5547
    1834       7.6262      12.3888
    1835       7.6345      12.6905
    1836       7.6386      12.7175
    1837       7.6709      12.5607
    1838       7.7818      12.4929
    1839       7.6387      12.0222
    1840       7.7336      12.5041
    1841       7.5480      12.1969
    1842       7.5409      12.6513
    1843       7.5642      12.0959
    1844       7.6418      12.4943
    1845       7.7537      13.1638
    1846       7.6214      12.3852
    1847       7.7153      13.0523
    1848       7.6161      12.4976
    1849       7.6205      12.7793
    1850       7.5832      13.0133
    1851       7.6453      12.8657
    1852       7.6812      12.7809
    1853       7.4225      11.9917
    1854       7.2918      11.8701
    1855       7.7150      12.1485
    1856       7.7262      12.2430
    1857       7.4178      12.3695
    1858       7.4320      11.8909
    1859       7.8242      12.6289
    1860       7.8371      12.6753
    1861       7.8653      13.1100
    1862       7.4109      12.2905
    1863       7.6814      12.6201
    1864       7.7268      12.2655
    1865       7.5025      12.1366
    1866       7.5221      12.4456
    1867       7.5937      12.5322
    1868       7.3703      12.4577
    1869       7.4743      12.5016
    1870       7.8123      13.0159
    1871       7.7941      12.6294
    1872       7.8687      13.0596
    1873       7.7656      12.7714
    1874       7.4621      12.2409
    1875       7.4641      11.5809
    1876       7.7235      12.5195
    1877       7.7099      12.5521
    1878       7.7263      12.2644
    1879       7.4471      12.2201
    1880       7.8301      12.7020
    1881       7.8549      12.5717
    1882       7.9181      12.3966
    1883       7.7131      12.4200
    1884       7.6339      12.0222
    1885       7.6505      12.1558
    1886       7.4795      12.1047
    1887       7.5577      12.0121
    1888       7.8765      12.3894
    1889       7.0115      11.5591
    1890       7.7839      12.3326
    1891       7.7198      12.9183
    1892       7.6216      12.7464
    1893       7.4341      12.3139
    1894       7.4430      12.4011
    1895       7.3456      11.8910
    1896       7.4513      11.8602
    1897       7.3167      12.0776
    1898       7.2999      11.9243
    1899       7.3127      11.8191
    1900       7.6731      12.2545
    1901       7.2476      12.0326
    1902       7.6481      12.4245
    1903       7.2103      12.1260
    1904       7.5810      13.1008
    1905       7.7124      12.6527
    1906       7.8496      12.6448
    1907       7.1791      11.8548
    1908       7.6943      11.8848
    1909       7.2355      11.3380
    1910       7.3021      11.8631
    1911       7.2001      11.6916
    1912       7.7297      12.2735
    1913       7.7175      12.2683
    1914       7.3825      12.0703
    1915       7.4197      12.0572
    1916       7.6692      12.2212
    1917       7.6576      12.1658
    1918       7.3849      11.8450
    1919       7.7561      12.4017
    1920       7.7401      12.4652
    1921       7.8587      12.6805
    1922       7.7917      12.3917
    1923       7.2970      12.0733
    1924       7.7194      12.5451
    1925       7.7516      12.3349
    1926       7.0814      11.8458
    1927       7.7416      12.3139
    1928       7.1269      12.1760
    1929       7.0880      11.6802
    1930       7.1395      11.6366
    1931       7.2600      12.2192
    1932       7.2339      11.9081
    1933       7.1588      11.8768
    1934       7.2059      12.1078
    1935       7.2039      11.6798
    1936       7.2037      11.9890
    1937       7.6872      11.9669
    1938       7.7738      12.6080
    1939       7.1545      11.8119
    1940       7.6011      12.2519
    1941       7.1144      11.8664
    1942       7.1457      11.4687
    1943       7.1853      11.7250
    1944       7.7193      12.6470
    1945       7.0940      11.8926
    1946       7.4401      11.9443
    1947       7.1456      12.1045
    1948       7.4177      11.8068
    1949       7.0927      11.9292
    1950       7.0648      11.6212
    1951       7.2321      12.5614
    1952       7.1577      11.3487
    1953       7.1539      11.7940
    1954       7.1911      11.8263
    1955       7.9080      12.3355
    1956       7.2007      11.9706
    1957       7.6822      12.3791
    1958       7.2269      11.8531
    1959       7.1432      11.9845
    1960       7.0865      11.7076
    1961       7.1774      11.7299
    1962       7.2485      12.4572
    1963       7.8525      12.4097
    1964       7.7890      12.6333
    1965       7.6364      12.5822
    1966       7.0838      11.4967
    1967       7.1483      11.6381
    1968       7.6286      12.0868
    1969       7.5612      11.8438
    1970       7.6299      12.0462
    1971       7.6369      13.0977
    1972       7.2704      12.2564
    1973       7.2028      11.7272
    1974       7.2476      11.4842
    1975       7.3199      11.7574
    1976       7.9427      12.2704
    1977       7.8116      12.6548
    1978       7.8270      12.1427
    1979       7.2861      12.2026
    1980       7.2702      11.9372
    1981       7.5409      13.0327
    1982       7.2908      11.4505
    1983       7.7801      12.6757
    1984       7.4619      12.3427
    1985       7.2863      11.7472
    1986       7.2468      11.6062
    1987       7.7181      12.5145
    1988       7.6422      12.2178
    1989       7.5999      12.5222
    1990       7.7074      12.5650
    1991       7.4951      11.9625
    1992       7.4778      11.7500
    1993       7.5570      11.7911
    1994       7.5410      12.1106
    1995       7.2035      11.9430
    1996       7.1364      11.4609
    1997       7.1377      11.7494
    1998       7.1715      11.4989
    1999       7.6026      12.1475
    2000       7.2592      11.6864
    2001       7.2303      12.0516
    2002       7.1655      11.9462
    2003       7.0830      11.7409
    2004       7.1372      11.5286
    2005       7.6199      12.0400
    2006       7.3221      11.7629
    2007       7.2948      11.9041
    2008       7.2369      11.6691
    2009       7.2735      11.7131
    2010       7.3125      11.7814
    2011       7.3466      11.5921
    2012       7.4081      11.5254
    2013       7.2570      12.2285
    2014       7.2461      12.0363
    2015       7.5335      12.1767
    2016       7.4797      11.7073
    2017       7.5613      12.1563
    2018       7.8103      12.2264
    2019       7.3995      11.6021
    2020       7.4238      11.4298
    2021       7.7741      12.0229
    2022       7.7139      11.8484
    2023       7.7000      11.9343
    2024       7.7899      12.4234
    2025       7.4539      12.1410
    2026       7.8086      12.0512
    2027       7.3437      11.8390
    2028       7.7565      12.1929
    2029       7.3650      11.6426
    2030       7.7891      12.6028
    2031       7.5323      12.1262
    2032       7.4673      12.0097
    2033       7.4628      12.0375
    2034       7.5103      12.1278
    2035       7.5703      11.8699
    2036       7.8381      12.3192
    2037       7.4459      11.7675
    2038       7.2472      11.6362
    2039       7.3874      11.9474
    2040       7.3635      11.7772
    2041       7.3603      11.7973
    2042       7.3558      11.8497
    2043       7.4419      11.7417
    2044       7.4722      11.8087
    2045       7.2309      11.8303
    2046       7.3037      11.5976
    2047       7.1434      12.0649
    2048       7.1354      11.4344
    2049       7.6743      12.4015
    2050       7.7844      12.4891
    2051       7.8608      12.5505
    2052       7.3191      11.9226
    2053       7.3476      11.5518
    2054       7.4552      11.5426
    2055       7.3532      11.6579
    2056       7.3888      11.9048
    2057       7.8949      12.8007
    2058       7.8138      12.3151
    2059       7.1849      12.1417
    2060       7.8639      12.4316
    2061       7.9071      12.3465
    2062       7.4602      11.7491
    2063       7.4848      11.8936
    2064       7.4897      11.9321
    2065       7.5024      11.8052
    2066       7.7403      12.0864
    2067       7.8648      12.7433
    2068       7.4836      11.6210
    2069       7.4108      11.6839
    2070       7.5183      11.6103
    2071       7.4595      11.7732
    2072       7.4247      11.7057
    2073       7.6875      11.9976
    2074       7.3582      11.4587
    2075       7.1868      12.2384
    2076       7.7075      12.6688
    2077       7.3413      11.8440
    2078       7.1504      11.8569
    2079       7.3888      11.7298
    2080       7.1816      12.2287
    2081       7.2612      12.0920
    2082       7.3384      11.6950
    2083       7.4851      12.1027
    2084       7.4726      11.9103
    2085       7.5287      12.0442
    2086       7.4111      11.7917
    2087       7.4383      11.5898
    2088       7.4994      11.8372
    2089       7.4802      12.0969
    2090       7.6249      12.2674
    2091       7.4177      11.5429
    2092       7.4471      12.0277
    2093       7.6861      12.3601
    2094       7.4827      11.6409
    2095       7.6460      12.7198
    2096       7.6656      12.6312
    2097       7.5319      12.1104
    2098       7.1495      11.5456
    2099       7.1900      11.8577
    2100       7.1705      12.3122
    2101       7.2344      11.9263
    2102       7.5186      11.6994
    2103       7.1986      11.7369
    2104       7.2094      11.7996
    2105       7.2195      11.9805
    2106       7.2659      11.9206
    2107       7.1776      11.9660
    2108       7.5746      12.2729
    2109       7.2301      11.9494
    2110       7.2630      12.2519
    2111       7.4227      11.6285
    2112       7.4038      12.1819
    2113       7.4343      11.9606
    2114       7.1954      11.9544
    2115       7.5017      11.7712
    2116       7.2418      11.6361
    2117       7.2064      11.7538
    2118       7.3016      12.0993
    2119       7.2835      11.7719
    2120       7.2182      11.8635
    2121       7.5424      11.9197
    2122       7.2540      11.5864
    2123       7.5154      12.0613
    2124       7.6204      12.1472
    2125       7.7219      13.1378
    2126       7.2961      11.4545
    2127       7.3201      11.6811
    2128       7.6506      13.1923
    2129       7.2741      12.1552
    2130       7.1883      11.8013
    2131       7.7650      12.2193
    2132       7.5813      11.8720
    2133       7.7813      12.4882
    2134       7.1957      11.6526
    2135       7.5831      12.1172
    2136       7.6049      12.1116
    2137       7.6155      12.2231
    2138       7.6087      12.3731
    2139       7.5702      12.1227
    2140       7.6432      12.0665
    2141       7.6021      12.1354
    2142       7.6502      12.1903
    2143       7.6233      12.2791
    2144       7.7603      12.4605
    2145       7.7615      12.6287
    2146       7.3394      12.1769
    2147       7.2547      11.7010
    2148       7.1766      11.3432
    2149       7.2744      11.4866
    2150       7.2165      11.8016
    2151       7.3235      11.7917
    2152       7.1956      11.5556
    2153       7.3035      11.7032
    2154       7.2905      11.9210
    2155       7.3664      11.9111
    2156       7.2718      11.6574
    2157       7.2829      11.5183
    2158       7.2441      11.5793
    2159       7.1363      11.2755
    2160       7.2536      11.6838
    2161       7.5792      12.2491
    2162       7.5603      11.9369
    2163       7.7826      12.2320
    2164       7.1635      11.5506
    2165       7.4464      11.9150
    2166       7.2486      11.5076
    2167       7.2092      11.4991
    2168       7.6063      12.3318
    2169       7.6213      12.1845
    2170       7.5731      12.1485
    2171       7.6868      12.2636
    2172       7.2758      11.8087
    2173       7.2081      11.1304
    2174       7.3069      11.6789
    2175       7.1858      11.5260
    2176       7.6591      12.3264
    2177       7.1973      11.5700
    2178       7.1975      11.6761
    2179       7.6325      12.3970
    2180       7.6443      12.4626
    2181       7.1983      11.9442
    2182       7.1624      11.7188
    2183       7.5818      12.2983
    2184       7.2371      11.7420
    2185       7.3073      11.9158
    2186       7.3872      11.5441
    2187       7.1818      11.9602
    2188       7.3160      11.5960
    2189       7.2077      12.0437
    2190       7.2374      11.6136
    2191       7.2280      11.7669
    2192       7.4980      12.2838
    2193       7.2144      11.5377
    2194       7.1916      11.7386
    2195       7.1938      11.8258
    2196       7.2731      11.6159
    2197       7.5409      12.6389
    2198       7.6235      12.2698
    2199       7.6130      12.5372
    2200       7.6074      12.6869
    2201       7.3750      12.4288
    2202       7.0998      11.5939
    2203       7.0906      11.6216
    2204       7.1132      11.8718
    2205       7.1181      12.0484
    2206       7.5271      12.2874
    2207       7.5508      12.3769
    2208       7.4934      12.3039
    2209       7.0800      11.6496
    2210       7.1143      11.6987
    2211       7.6271      12.5034
    2212       7.6540      12.3878
    2213       7.5852      12.7424
    2214       7.6231      12.5285
    2215       7.2330      11.8201
    2216       7.3390      12.1196
    2217       7.1926      11.6244
    2218       7.4142      13.0162
    2219       7.2953      11.6063
    2220       7.4467      12.9319
    2221       7.4414      12.1767
    2222       7.3607      12.0366
    2223       7.2725      12.0929
    2224       7.3773      12.1064
    2225       7.4533      12.1181
    2226       7.4437      12.1048
    2227       7.4200      12.1610
    2228       7.1921      12.0253
    2229       7.2122      11.7866
    2230       7.2529      11.6410
    2231       7.3135      12.0107
    2232       7.3095      12.2429
    2233       7.6334      12.4524
    2234       7.3212      12.1878
    2235       7.6793      12.6618
    2236       7.7523      12.8139
    2237       7.1576      12.0071
    2238       7.5932      12.0489
    2239       7.4556      11.7336
    2240       7.1886      11.8582
    2241       7.2354      12.0272
    2242       7.2652      11.7710
    2243       7.2001      11.8567
    2244       7.1495      12.1798
    2245       7.1923      11.5827
    2246       7.6145      12.3489
    2247       7.1341      11.8898
    2248       7.6646      12.6290
    2249       7.5658      12.5278
    2250       7.1762      12.1297
    2251       7.4975      12.1408
    2252       7.5261      12.1303
    2253       7.1081      11.4053
    2254       7.4516      12.2084
    2255       7.1728      11.8868
    2256       7.3149      12.0649
    2257       7.6082      12.4273
    2258       7.3795      12.7700
    2259       7.1604      12.0373
    2260       7.6475      12.7352
    2261       7.1997      11.7496
    2262       7.4962      12.3179
    2263       7.4487      12.8754
    2264       7.7103      12.5849
    2265       7.3711      13.0573
    2266       7.3708      12.7603
    2267       7.6175      12.3533
    2268       7.4763      13.0819
    2269       7.3664      12.0079
    2270       7.3001      12.5972
    2271       7.6271      12.3625
    2272       7.3153      12.2514
    2273       7.2131      12.0038
    2274       7.6828      12.5874
    2275       7.7018      12.2665
    2276       7.6636      12.4225
    2277       7.7032      12.2252
    2278       7.7091      12.6829
    2279       7.7481      12.9706
    2280       7.6924      13.3067
    2281       7.1868      11.9254
    2282       7.2565      11.9335
    2283       7.2733      12.6158
    2284       7.7425      12.9959
    2285       7.3295      12.2547
    2286       7.1536      12.0866
    2287       7.1974      11.8819
    2288       7.7353      12.5407
    2289       7.7360      12.7045
    2290       7.7552      12.7014
    2291       7.6047      11.9413
    2292       7.2579      12.1724
    2293       7.2180      11.8810
    2294       7.8262      13.5439
    2295       7.7831      13.3417
    2296       7.1984      11.8713
    2297       7.2170      11.5205
    2298       7.1005      11.5391
    2299       7.2141      11.5477
    2300       7.3338      12.3191
    2301       7.1688      12.1248
    2302       7.8476      13.5126
    2303       7.3044      11.7533
    2304       7.3572      12.0260
    2305       7.6797      13.6496
    2306       7.7760      12.9888
    2307       7.7221      13.5114
    2308       7.2860      11.7986
    2309       7.3279      11.5219
    2310       7.2602      12.0936
    2311       7.6730      12.2187
    2312       7.7477      12.7027
    2313       7.7811      12.5429
    2314       7.3624      12.1496
    2315       7.2143      11.9422
    2316       7.6819      12.6565
    2317       7.1987      11.4361
    2318       7.4637      11.8782
    2319       7.3652      12.1082
    2320       7.3806      12.0388
    2321       7.2694      12.0588
    2322       7.2548      11.9288
    2323       7.3478      11.6051
    2324       7.3628      12.0517
    2325       7.2781      12.1236
    2326       7.2855      11.7153
    2327       7.3046      12.0911
    2328       7.6149      12.3089
    2329       7.6469      12.3165
    2330       7.6451      11.8663
    2331       7.6770      12.6319
    2332       7.7298      12.0849
    2333       7.9261      13.2590
    2334       7.3750      12.5724
    2335       7.7158      11.9477
    2336       7.2589      12.1290
    2337       7.3085      11.8135
    2338       7.6621      12.6504
    2339       7.3869      12.4070
    2340       7.3665      12.4810
    2341       7.9542      13.6083
    2342       7.2976      11.7719
    2343       7.3414      12.0009
    2344       7.3408      11.7327
    2345       7.7205      12.4348
    2346       7.7185      12.6968
    2347       7.3455      11.8577
    2348       7.2879      11.9750
    2349       7.8987      12.4636
    2350       7.8005      12.5196
    2351       7.8633      12.7011
    2352       7.7040      12.5975
    2353       7.6861      12.3059
    2354       7.6900      12.3116
    2355       7.8284      12.5176
    2356       7.9462      12.6456
    2357       7.7886      12.3272
    2358       7.1773      11.7689
    2359       7.7994      12.7179
    2360       7.6890      12.8644
    2361       7.6809      12.4087
    2362       7.7052      12.8440
    2363       7.7299      12.7019
    2364       7.1730      11.9054
    2365       7.6550      12.3800
    2366       7.2476      11.6968
    2367       7.7149      12.8500
    2368       7.7644      13.1371
    2369       7.8009      12.8634
    2370       7.7009      12.0881
    2371       7.1754      11.2214
    2372       7.7460      12.6099
    2373       7.8631      12.5406
    2374       7.3734      11.9002
    2375       7.2643      11.8155
    2376       7.2809      11.8785
    2377       7.7115      12.6285
    2378       7.2485      11.7168
    2379       7.2494      11.3709
    2380       7.6022      12.3430
    2381       7.3148      11.9349
    2382       7.3441      12.0313
    2383       7.3028      11.9881
    2384       7.8318      12.8100
    2385       7.2488      11.9542
    2386       7.4804      12.6605
    2387       7.4783      12.9865
    2388       7.3465      11.6856
    2389       8.0442      13.0034
    2390       7.2072      11.7501
    2391       7.8039      12.1558
    2392       7.2604      11.8847
    2393       7.8334      12.4493
    2394       7.3486      12.0785
    2395       7.8641      12.2447
    2396       7.2559      11.8002
    2397       7.2019      12.0160
    2398       7.7371      12.2420
    2399       7.7885      12.4619
    2400       7.4712      12.5855
    2401       7.7989      12.3958
    2402       7.4428      13.0842
    2403       7.3794      11.8404
    2404       7.8613      12.6374
    2405       7.4623      12.2062
    2406       7.4877      12.1897
    2407       7.3668      12.4367
    2408       7.7156      12.2127
    2409       7.7563      12.4989
    2410       7.5325      12.2233
    2411       7.4808      12.3009
    2412       7.4464      12.4845
    2413       7.3953      12.5684
    2414       7.3201      12.6415
    2415       7.3792      12.8340
    2416       7.4029      13.1744
    2417       7.7207      12.1110
    2418       7.7309      12.5801
    2419       7.6631      12.3169
    2420       7.3315      12.2483
    2421       7.4992      12.9977
    2422       7.2646      12.3899
    2423       7.3958      13.0999
    2424       7.4112      12.7783
    2425       7.6876      12.6917
    2426       7.4825      12.8538
    2427       7.4743      13.0361
    2428       7.4768      12.9351
    2429       7.4890      13.2324
    2430       7.5704      13.0128
    2431       7.8180      12.3636
    2432       7.4602      13.0463
    2433       7.4361      12.9157
    2434       7.8932      12.3684
    2435       7.7715      12.2756
    2436       7.9355      12.7016
    2437       7.9205      12.5064
    2438       7.8275      12.3549
    2439       7.8345      12.3028
    2440       7.4151      11.9545
    2441       7.8534      12.0298
    2442       7.8793      12.3629
    2443       7.4698      12.3952
    2444       7.5330      12.1026
    2445       7.5873      12.2246
    2446       7.3897      12.0665
    2447       7.3976      11.8943
    2448       7.6511      11.8364
    2449       7.5254      12.7785
    2450       7.7760      12.0976
    2451       7.7749      12.2450
    2452       7.5101      13.3700
    2453       7.6816      12.2550
    2454       7.6500      11.9245
    2455       7.4987      12.1025
    2456       7.5715      12.3012
    2457       7.5649      12.2238
    2458       7.4461      12.3731
    2459       7.4743      12.1222
    2460       7.3604      12.0894
    2461       7.4298      12.4409
    2462       7.3957      12.3131
    2463       7.5419      12.9179
    2464       7.4734      12.2826
    2465       7.4067      12.1089
    2466       7.3650      12.2569
    2467       7.5755      12.9342
    2468       7.4946      12.4053
    2469       7.5017      12.1875
    2470       7.4811      12.1112
    2471       7.4337      12.4568
    2472       7.4659      12.3206
    2473       7.3486      12.0975
    2474       7.4086      12.1979
    2475       7.5060      12.3822
    2476       7.4736      12.6834
    2477       7.5291      11.9567
    2478       7.5159      12.5508
    2479       7.4276      12.2881
    2480       7.4521      12.2293
    2481       7.3583      12.1794
    2482       7.4045      12.3098
    2483       7.4042      12.5947
    2484       7.4487      12.3658
    2485       7.3761      12.5321
    2486       7.4510      12.6641
    2487       7.4296      12.4001
    2488       7.5181      12.5853
    2489       7.3339      13.1163
    2490       7.4220      13.0336
    2491       7.4134      12.9270
    2492       7.6582      12.6008
    2493       7.4895      12.9519
    2494       7.4643      12.9178
    2495       7.2585      12.6183
    2496       7.4784      12.7349
    2497       7.4596      12.7451
    2498       7.3997      12.4714
    2499       7.4896      12.3919
    2500       7.4149      12.4885
    2501       7.5585      12.6816
    2502       7.3931      12.5027
    2503       7.4986      12.7201
    2504       7.4944      13.0224
    2505       7.5701      12.9925
    2506       7.5396      13.0126
    2507       7.4951      13.0965
    2508       7.4595      13.3401
    2509       7.6222      13.2861
    2510       7.6019      13.0745
    2511       7.3892      13.1675
    2512       7.4958      12.8287
    2513       7.3610      12.6989
    2514       7.4964      13.0373
    2515       7.3852      12.6449
    2516       7.5301      12.5886
    2517       7.6231      12.9776
    2518       7.6517      12.5930
    2519       7.6642      13.0264
    2520       7.4614      12.6730
    2521       7.4939      12.8781
